SJZU,Seculum Heliport
SJZV,Terras de São José Heliport
SJZW,Fazenda Regina Airport
SJZX,Fazenda Rebojo Airport
SJZY,Centro Administrativo Rio Negro Heliport
SJZZ,Fazenda Passo Fundo Airport
SK-0001,Dobra Niva airfield
SK-0002,Košťany nad Turcom Airstrip
SK-0003,Dunajská Streda
SK-0004,Hrabušice
SK-0005,Kamenný Most
SK-0006,Krakovany
SK-0007,Malý Madaras
SK-0008,Sládkovicovo
SK-0009,Tekovský Hrádok
SK-0010,Trnava-Kopánka
SK-0011,Želiezovce
SK-0012,Gajary UL
SK-0013,Zborov Airfield
SK-0014,Letisko Mirkovce
SK-0015,Čab Airstrip
SK-0016,Višňové Airstrip
SK-0017,Bojná Airstrip
SK-0018,Kačanov Airstrip
SK-0019,Ludanice Airstrip
SK-002,El Encanto Airport
SK-0020,Rybany Airstrip
SK-0021,Morovno Airstrip
SK-0022,Plášťovce Airstrip
SK-0023,Prusy Airstrip
SK-0024,Klátová Nová Ves Airstrip
SK-0025,Rusovce Airstrip
SK-0026,Babin Most Airstrip
SK-0027,Tornala Airstrip
SK-0028,Prša Airstrip
SK-0029,Sklabiná Airstrip
SK-003,Miriti Airport
SK-0030,Letisko Horný Jatov
SK-0031,Letisko Šalgovce-Orešany
SK-0032,Letisko Pohronský Ruskov
SK-0033,Bystričany Airstrip
SK-0034,Hontianske Nemce Airstrip
SK-0035,Janova Lehota Airstrip
SK-0036,Pliešovce Airstrip
SK-0037,Drienovec Airstrip
SK-0038,Ďačov Airstrip
SK-0039,Bátka Airstrip
SK-0040,Buzica Airstrip
SK-0041,Kecerovce Airstrip
SK-0042,Volica Airstrip
SK-0043,Chotín Airstrip
SK-0044,Tužina Airstrip
SK-0045,Seleška Airstrip
SK-0046,Domaniža Airfield
SK-0047,Hertník Airstrip
SK-0048,Kolonica Airstrip
SK-0049,Kurov Airstrip
SK-005,Arboletes Airport
SK-0050,Širkovce Airstrip
SK-0051,Jasenov Airstrip
SK-0052,Novosad Airstrip
SK-0053,Hucín Airstrip
SK-0054,Dlžín Airstrip
SK-0055,Senné Airstrip
SK-0056,Haniska Airstrip
SK-0057,Čerín-Čačín Airstrip
SK-0058,Rimavská Seč Airstrip
SK-0059,Kalša Airstrip
SK-006,El Plateado Airport
SK-0060,Dolná Strehová Airstrip
SK-0061,Kráľovský Chlmec Airstrip
SK-0062,Udavské Airstrip
SK-0063,Trebišov Airstrip
SK-0064,Vyšná Myšľa Airstrip
SK-0065,Dolná Štubňa Airstrip
SK-0066,Kamienka/Hniezdne Airstrip
SK-0067,Veľké Kapušany Airstrip
SK-0068,Veľká Lomnica Airstrip
SK-0069,Streda nad Bodrogom Airstrip
SK-007,Indira Airport
SK-0070,Mokraď Airstrip
SK-0071,Klčov Airstrip
SK-0072,Komoča Airstrip UL
SK-0073,Vankovia Airstrip
SK-0074,Rozhanovce Airstrip
SK-0075,Tomášovce Airstrip
SK-0076,Nevoľné Airstrip
SK-0077,Šarišské Michaľany Airstrip
SK-0078,Hatalov Airfield
SK-0079,Nemčice-Topoľčany Airstrip
SK-008,Jurado Airport
SK-0080,Mlynica Airfield
SK-0081,Vranov nad Topľou Airstrip
SK-0082,Vavrečka Airfield
SK-0083,Masníkovo Airfield
SK-009,La Providencia Airport
SK-010,Los Almendros Airport
SK-011,Los Planes Airport
SK-012,Mulatos Airport
SK-013,Murindo Airport
SK-014,Mutata Airport
SK-015,Nueva Fortuna Airport
SK-016,Puerto Perales Airport
SK-017,Rancho Ae Airport
SK-018,Remedios C Airport
SK-019,San José Mulatos Airport
SK-020,San Juan De Uraba Airport
SK-021,San Pedro Airport
SK-023,"Santa Rita, Ituango Airport"
SK-024,Sopetran Airport
SK-025,Vigía Del Fuerte Airport
SK-026,Villanueva Airport
SK-028,La Rubiera Airport
SK-029,Rondón Airport
SK-030,El Esfuerzo Airport
SK-031,Hacienda Veracruz Airport
SK-032,El Tambo Airport
SK-033,Honduras Br Airport
SK-034,La Vega Airport
SK-035,Millan Airport
SK-036,Monterrey Airport
SK-037,San Pablo - Incora Airport
SK-038,Santa Rosa Del Sud Airport
SK-039,El Espino Airport
SK-040,Muzo Airport
SK-041,La Palestina Airport
SK-042,Pensilvania Airport
SK-043,Vegas Del Rio Airport
SK-044,Ciudad Yari Airport
SK-045,Puerto Rico Airport
SK-046,Solano Airport
SK-047,Yari Airport
SK-048,Aguaclara Airport
SK-049,Altamira Airport
SK-050,Araguanen Airport
SK-051,Banco Airport
SK-052,Bizerta Airport
SK-053,Buena Vista Airport
SK-054,Caño Garza Airport
SK-055,Caño Grande Airport
SK-056,Chaparrito Airport
SK-057,Ciénaga Airport
SK-058,Colegial Airport
SK-059,Currillo Airport
SK-060,Cusiana Airport
SK-061,Dumacita Airport
SK-062,El Boral Airport
SK-063,El Caimán Airport
SK-064,El Cairo Airport
SK-065,El Danubio Airport
SK-066,El Deshecho Airport
SK-067,El Medano Airport
SK-068,El Moriche Airport
SK-069,El Porvenir Airport
SK-070,El Recreo Airport
SK-071,El Rodeo Airport
SK-072,El Viejo Carmen Airport
SK-073,El Vigía Airport
SK-074,El Zamuro Airport
SK-075,Elf Trinidad Airport
SK-076,Estero Airport
SK-077,Fasca Main Base Airport
SK-078,Germania Airport
SK-079,Guanapalo Airport
SK-080,Guarilaque Airport
SK-081,Hato La Aurora Airport
SK-082,Jamaica Airport
SK-083,La Barquereña Airport
SK-084,La Bramadora Airport
SK-085,La Candelaria Airport
SK-086,La Carpeta Airport
SK-087,La Ceiba Airport
SK-088,La Chapa Airport
SK-089,La Colonia Airport
SK-090,La Concordia Airport
SK-091,La Culebra Airport
SK-092,La Envidia Airport
SK-093,La Flora Airport
SK-094,La Gloria Airport
SK-095,La Nevera Airport
SK-096,La Pista Airport
SK-097,La Reforma Airport
SK-098,La Venganza Airport
SK-099,Las Delicias Airport
SK-100,Lasguabin Airport
SK-101,Los Cabros Airport
SK-102,Los Milagros Airport
SK-103,Los Toros Airport
SK-104,Malabares Airport
SK-106,Mararey Airport
SK-107,Maríaangélica Airport
SK-108,Matenovillos Airport
SK-109,Monterrey Airport
SK-110,Nunchia Airport
SK-111,Palma Rosa Airport
SK-112,Palmar De Oriente Airport
SK-113,Palmarito Airport
SK-114,Palmas Del Casana Airport
SK-115,Paratebueno Airport
SK-116,Pore Airport
SK-117,Providencia Airport
SK-118,Sabanalarga Airport
SK-119,San Fernandof Airport
SK-120,San Luis De Palenque Airport
SK-121,San Pablo Airport
SK-122,Santa Ana Airport
SK-123,Santa Clara Airport
SK-124,Santa Helena De Upia Airport
SK-126,Sardinas Airport
SK-127,Señorías Airport
SK-128,Soceagro Airport
SK-129,Tablón De Tamara Airport
SK-130,Tarqui Airport
SK-131,Tauramena Airport
SK-132,Tío Bayo Airport
SK-133,Trompillos Airport
SK-134,Venecia De Guamas Airport
SK-135,Villa Andrea Airport
SK-136,El Guayabx Airport
SK-137,Ingenio Incauca Airport
SK-138,La Arrobleda Airport
SK-139,La Cabaña Airport
SK-140,Lopez De Micay Airport
SK-141,San Jacinto Airport
SK-142,Timbiqui Airport
SK-143,Ana María Airport
SK-144,Ayacucho Airport
SK-145,Base Principal Celta Airport
SK-146,Bella Cruz - San Juan Airport
SK-147,Bethania Airport
SK-148,Buenos Aires Airport
SK-149,Calenturitas Airport
SK-150,Calima Airport
SK-151,Campo Alegre Airport
SK-152,Casacara Cayta Airport
SK-153,Cerro De Piedra Airport
SK-155,El Bosque Airport
SK-156,El Monasterio Airport
SK-158,Elborrego Airport
SK-159,Fabal-Coal Airport
SK-160,Gamarra Airport
SK-161,Germania Airport
SK-162,Hipilandia Airport
SK-163,Irho Airport
SK-164,Julia Carolina Airport
SK-165,La Cacica Airport
SK-166,La Dilia Airport
SK-167,La Esperanza Airport
SK-168,La Fe Airport
SK-169,La Irlanda Airport
SK-170,La Jagua De Ibir Airport
SK-171,La Matua Airport
SK-172,La Nena Cayta Airport
SK-173,La Palma Airport
SK-174,Las Flores Airport
SK-175,Las Tapias Airport
SK-176,Los Monjes Airport
SK-177,Madaci Airport
SK-178,Monteliban Airport
SK-179,Nueva Granada Airport
SK-180,Pororó Airport
SK-181,Sabaneta Airport
SK-182,Sala 77 Airport
SK-183,San Juan Del César Airport
SK-184,San Martin Airport
SK-185,Tamaca Airport
SK-186,Villa Oliva Airport
SK-187,Villa Rosa Airport
SK-188,Alfemar Airport
SK-189,Bahia Cupica Airport
SK-190,Cabo Marzo Airport
SK-192,El Gilgal Airport
SK-193,Gilgal Airport
SK-194,Juradó Airport
SK-195,Pizarro Airport
SK-196,Santa María del Darién Airport
SK-197,Unguía Airport
SK-198,Ayapel Airport
SK-199,Chapinero Airport
SK-200,El Cebruno Airport
SK-201,La Concepción Airport
SK-202,La Esperanza Airport
SK-203,Los Mochuelos Airport
SK-204,Planeta Rica Airport
SK-205,San Pablo Airport
SK-206,San Pablo Airport
SK-207,Santa Catalina Airport
SK-208,Urra Airport
SK-209,Barranco Minas Airport
SK-210,Colombaima Airport
SK-211,La Aurora Airport
SK-212,La Esperanza Airport
SK-213,La Libélula Airport
SK-214,La Paz Airport
SK-215,La Ponderosa Airport
SK-216,La Uribe Airport
SK-217,Medina Airport
SK-218,Palanquero Airport
SK-219,Primero De Mayo Airport
SK-221,San Pedro De Jagua Airport
SK-222,Barrancominas Airport
SK-223,Macanal Airport
SK-224,San Felipe Airport
SK-225,Barranquillita Airport
SK-226,Calamar Airport
SK-227,Lagos Del Dorado Airport
SK-228,Morichal Papanagu Airport
SK-229,Tomachipa Airport
SK-230,Tres Ríos Airport
SK-231,Berlín Airport
SK-232,Campo Alegre Airport
SK-233,El Juncal Airport
SK-234,El Limonar Airport
SK-235,El Viso Airport
SK-236,Guacamayas Airport
SK-237,Guamito Airport
SK-238,La Floresta Airport
SK-239,La Manga Airport
SK-240,Polonia Airport
SK-241,San Diego Airport
SK-242,San Francisco Airport
SK-243,San Luis Airport
SK-244,Santa Bárbara Airport
SK-245,Santana Ramos Airport
SK-246,Sinai Airport
SK-247,Tesalia Airport
SK-248,Cerrejón Central Airport
SK-249,Cotoprix Airport
SK-250,Manaure Airport
SK-251,Oreganal Airport
SK-252,Puerto Estrella Airport
SK-253,San Juan Del César Airport
SK-254,Villanueva Airport
SK-255,Algarrobo Airport
SK-256,Chivolo Airport
SK-257,Corral Nuevo Airport
SK-258,El Carmen Airport
SK-259,El Coraje Airport
SK-260,El Edén Airport
SK-261,Guamal Airport
SK-262,La Amalia Airport
SK-263,La Ceiba Airport
SK-264,La Cheka Airport
SK-265,La Diva Airport
SK-266,La Fe Airport
SK-267,La Gaviota Airport
SK-268,La Palestina Airport
SK-269,La Ye Airport
SK-270,Mayorca Airport
SK-271,Andalucía Airport
SK-272,Barranca De Upia Airport
SK-273,Bello Horizonte Airport
SK-274,Canaima Airport
SK-275,Candilejas Airport
SK-276,Caño Blanco Airport
SK-277,Caquetania Airport
SK-278,El Cairo Airport
SK-279,El Convento Airport
SK-280,El Diamante Airport
SK-281,El Edén Airport
SK-282,El Prado Airport
SK-283,El Progreso Airport
SK-284,El Recreo Airport
SK-285,El Rinconcito Airport
SK-286,El Rodeo Airport
SK-287,El Ruby Airport
SK-288,El Vergel Airport
SK-289,Gaviotas Airport
SK-290,Guaicarano Airport
SK-291,Guamitos Airport
SK-292,Guanayas Airport
SK-293,Guerima Airport
SK-294,Halcones Airport
SK-295,Hato La Esperanza Airport
SK-296,La Arabia Airport
SK-297,La Cabana Airport
SK-298,La Cabana Airport
SK-299,La Candela Airport
SK-300,La Ceiba Airport
SK-301,La Colina Airport
SK-302,La Diana Airport
SK-303,La Esmeralda Airport
SK-304,La Florida Airport
SK-305,La Loma Airport
SK-306,La Luna Airport
SK-308,La Mansión Airport
SK-309,La María Airport
SK-310,La Plata Airport
SK-311,La Realidad Airport
SK-312,La Reforma Airport
SK-313,La Union Airport
SK-314,Lajitas Airport
SK-315,Las Brisas Airport
SK-316,Las Delicias Airport
SK-317,Las Juanas Airport
SK-318,Las Malvinas Airport
SK-319,Los Bálticos Airport
SK-320,Los Gavanes Airport
SK-321,Los Sabanales Airport
SK-322,Los Venados Airport
SK-323,Majagual Airport
SK-324,Malvinas Airport
SK-325,Mapiripan Airport
SK-326,Matupa Airport
SK-327,Morelia Airport
SK-328,Mundo Nuevo Airport
SK-329,Natalia Airport
SK-330,Neiva York Airport
SK-331,Palmasola Airport
SK-332,Petriba(Guayabal) Airport
SK-333,Puerto Alvira Cano Jabón Airport
SK-334,Puerto Lleras Airport
SK-335,Puerto Rico Airport
SK-336,Quebraditas Airport
SK-337,Rancho Nare Airport
SK-338,Sabaneta Airport
SK-339,San Isidro Airport
SK-340,San Juanito Airport
SK-341,San Luis Airport
SK-342,San Luis De Airport
SK-343,San Martin Airport
SK-344,San Miguel Airport
SK-345,San Vicente Airport
SK-346,Santa Bárbara Airport
SK-347,Santa Isabel Airport
SK-348,Solita Airport
SK-349,Suescun Airport
SK-350,Tapa Chicamocha Airport
SK-351,Tibiri Airport
SK-352,Tobasia Airport
SK-353,Umbría Airport
SK-354,Uribe Airport
SK-355,Vista Hermosa Airport
SK-357,Yalconia Airport
SK-358,Yátaros De Meluá Airport
SK-359,Bocas De Satinga Airport
SK-360,El Charco Airport
SK-361,Guinulero Airport
SK-363,Los Mulatos Airport
SK-364,Maguí Payán Airport
SK-365,Mosquera Airport
SK-366,Payán Airport
SK-367,Santa Bárbara Airport
SK-368,Cinera Airport
SK-369,Petrolea Airport
SK-370,Santa Lucía Airport
SK-371,Leguizamo Airport
SK-372,El Cedrito Airport
SK-373,Las Gaviotas Airport
SK-374,Portugalito Airport
SK-375,El Diamante Airport
SK-376,Ingenio Risaralda Airport
SK-377,Barbosa Airport
SK-378,Buenos Aires Airport
SK-379,Campo Capote Airport
SK-380,Comuneros Airport
SK-381,El Carmen Airport
SK-382,El Marne Airport
SK-383,El Porvenir Airport
SK-384,El Tornillo Airport
SK-385,La Cascajera Airport
SK-386,La Ponderosa Airport
SK-388,Los Gemelos Dorados Airport
SK-389,Mata De Plátano Airport
SK-390,Puerto Wlches Airport
SK-391,San Vicente Airport
SK-392,Zapatoca Airport
SK-393,El Algarrobo Airport
SK-394,El Rincón de Mucura Airport
SK-395,Los Morros Airport
SK-396,San Marcos Airport
SK-397,San Pedro Airport
SK-398,Aerosport Airport
SK-399,Agua Blanca Airport
SK-400,Agua Blanca Airport
SK-401,Aniversario Estra Airport
SK-402,Ataco Airport
SK-403,Boluca Airport
SK-404,Calicanto Airport
SK-405,Cerritos Airport
SK-406,Chicoral - Estra Airport
SK-407,Cruz Verde Airport
SK-408,El Aceituno Airport
SK-409,El Diamante Airport
SK-410,El Escobal Airport
SK-411,El Espinal Airport
SK-412,El Paraíso Airport
SK-413,El Recuerdo Airport
SK-414,El Santuario Airport
SK-415,El Triunfo Airport
SK-416,Facón Saldaña Airport
SK-417,Ganadería Airport
SK-418,Guadalaja Airport
SK-419,Guamo - Asta Airport
SK-420,Hacienda García Airport
SK-421,Hato De Opia Airport
SK-422,Herrera Airport
SK-423,Jabalcón Airport
SK-424,La Bastilla Airport
SK-425,La Carmelita Airport
SK-426,La María Airport
SK-427,La Opia Airport
SK-428,Las Garzas Airport
SK-429,Leticia Airport
SK-430,Los Feria Girón Airport
SK-431,Los Mangos Airport
SK-432,Nueva York Airport
SK-433,Pajonales Airport
SK-434,Planadas Airport
SK-435,Potrerito Airport
SK-436,Rancho Grande Airport
SK-437,San Agustín Airport
SK-438,San Germán Airport
SK-439,San Javier Airport
SK-440,San Jerónimo Airport
SK-441,San José Airport
SK-442,Santa Ana Airport
SK-443,Tamarindo Airport
SK-444,Teucali Airport
SK-445,Varsovia Airport
SK-446,Ventaquemada Airport
SK-447,Waterloo Airport
SK-448,Castilla Central Airport
SK-449,Cavasa Airport
SK-450,Chambimbal Airport
SK-451,Darien Calima Airport
SK-452,El Milagro Airport
SK-453,Hacienda La Elvira Airport
SK-454,Ingenio Manuelita Airport
SK-455,Ingenio Mayaguez Airport
SK-456,Ingenio Providencia Airport
SK-457,La .Estrella Airport
SK-458,La Base-Fumivalle Airport
SK-459,La Esmeralda Airport
SK-460,La Macarena Airport
SK-461,La Mesa Airport
SK-463,Las Cañas Airport
SK-464,Praga Airport
SK-465,Rio Paila Airport
SK-466,San Gerardo Airport
SK-467,San Marino Airport
SK-468,San Pablo Airport
SK-469,Tierra Blanca Airport
SK-470,Udelva Airport
SK-471,Acaricuara Airport
SK-472,Belén De Inambú Airport
SK-473,Bocoa Querari Airport
SK-474,Buenos Aires Airport
SK-475,Cachiporro Airport
SK-476,Cananari Airport
SK-477,Cano Coló Airport
SK-478,Ibacaba Airport
SK-479,Kamanaos Airport
SK-480,Los Angele Airport
SK-481,Monfort Airport
SK-482,Morichal Airport
SK-484,Pacoa Airport
SK-485,Pacu Airport
SK-486,Papunagu Airport
SK-488,Piracuara Airport
SK-489,San Antonio Airport
SK-490,San Gerardo Airport
SK-491,San Luis De Paca Airport
SK-492,San Miguel Airport
SK-493,San Pablo Airport
SK-494,Santa Isabel Airport
SK-495,Santa Lucía Airport
SK-496,Santa Rita Airport
SK-497,Sonaña Airport
SK-498,Tapurucuara Airport
SK-499,Taraira Airport
SK-500,Teresita Airport
SK-501,Tiquie Airport
SK-502,Villa Fátima Airport
SK-503,Villa Gladys Airport
SK-504,Villa Nueva Airport
SK-505,Wacaricuara Airport
SK-506,Wainambi Airport
SK-507,Wasay Airport
SK-508,Yapima Airport
SK-509,Yapu Airport
SK-510,Yavarate Airport
SK-511,Casuarito Airport
SK-512,Centro Administrativo Airport
SK-513,Cumachagua Airport
SK-514,Cumaribo Airport
SK-515,El Cimarrón Airport
SK-516,El Gavilán Airport
SK-517,El Tapón Airport
SK-518,Guerima Airport
SK-519,Jibici Airport
SK-520,La Jaula Airport
SK-521,La Primavera Airport
SK-522,La Victoria Airport
SK-523,Las Gaviotas Airport
SK-524,Pinoquia Airport
SK-525,Rancho Alegre Airport
SK-526,San Carlos-Planas Airport
SK-527,San José De Ocune Airport
SK-528,Santa Rosalìa Airport
SK53,Yaguarito Airport
SKAC,Araracuara Airport
SKAD,Alcides Fernández Airport
SKAG,Hacaritama Airport
SKAM,Amalfi Airport
SKAN,Andes Airport
SKAP,Gomez Nino Apiay Air Base
SKAR,El Eden Airport
SKAS,Tres De Mayo Airport
SKAT,El Troncal Airport
SKBC,Las Flores Airport
SKBE,Becerril Airport
SKBG,Palonegro Airport
SKBN,Buenavista Airport
SKBO,El Dorado International Airport
SKBQ,Ernesto Cortissoz International Airport
SKBR,Berástegui Airport
SKBS,José Celestino Mutis Airport
SKBU,Gerardo Tobar López Airport
SKCA,Capurganá Airport
SKCB,Carmen De Bolivar Airport
SKCC,Camilo Daza International Airport
SKCD,Mandinga Airport
SKCG,Rafael Nuñez International Airport
SKCH,El Pacífico Airport
SKCI,Carimagua Airport
SKCL,Alfonso Bonilla Aragon International Airport
SKCM,Cimitarra Airport
SKCN,Cravo Norte Airport
SKCO,La Florida Airport
SKCP,Cupica Airport
SKCR,Carurú Airport
SKCU,Juan H White Airport
SKCV,Coveñas Airport
SKCZ,Las Brujas Airport
SKEB,El Bagre Airport
SKEJ,Yariguíes Airport
SKFL,Gustavo Artunduaga Paredes Airport
SKFR,Furatena Airport
SKFU,Fundación Airport
SKGA,La Gaviota Airport
SKGB,Marco Fidel Suarez Air Base
SKGI,Santiago Vila Airport
SKGO,Santa Ana Airport
SKGP,Juan Casiano Airport
SKGY,Guaymaral Airport
SKGZ,La Jagua Airport
SKHA,General Navas Pardo Airport
SKHC,Hato Corozal Airport
SKIB,Perales Airport
SKIG,Jaime Ortiz Betancourt Airport
SKIO,Cicuco Airport
SKIP,San Luis Airport
SKJ,Sitkinak Airport
SKJC,Juanchaco Airport
SKLA,Málaga Regional Airport
SKLC,Antonio Roldán Betancur Airport
SKLG,Caucaya Airport
SKLM,Jorge Isaac Airport
SKLP,La Pedrera Airport
SKLT,Alfredo Vásquez Cobo International Airport
SKMA,Madrid Air Base
SKMD,Enrique Olaya Herrera Airport
SKME,Melgar Air Base
SKMF,Miraflores Airport
SKMG,Baracoa Airport
SKMJ,Maicao Airport
SKML,Montelibano Airport
SKMN,Casanare Airport
SKMP,San Bernardo Airport
SKMR,Los Garzones Airport
SKMU,Fabio Alberto Leon Bentley Airport
SKMZ,La Nubia Airport
SKNA,La Macarena Airport
SKNC,Necocli Airport
SKNQ,Reyes Murillo Airport
SKNV,Benito Salas Airport
SKOC,Aguas Claras Airport
SKOE,Orocue Airport
SKOL,Puerto López Airport
SKOR,Orito Airport
SKOT,Otu Airport
SKPA,Juan Jose Rondon Airport
SKPB,Puerto Bolívar Airport
SKPC,German Olano Airport
SKPD,Obando Cesar Gaviria Trujillo Airport
SKPE,Matecaña International Airport
SKPG,Puerto Gaitan Airport
SKPI,Pitalito Airport
SKPL,Plato Airport
SKPN,Puerto Nare Airport
SKPP,Guillermo León Valencia Airport
SKPQ,German Olano Air Base
SKPR,Puerto Berrio Airport
SKPS,Antonio Nariño Airport
SKPV,El Embrujo Airport
SKPZ,Paz De Ariporo Airport
SKQU,Mariquita Airport
SKRG,Jose Maria Córdova International Airport
SKRH,Almirante Padilla Airport
SKSA,Los Colonizadores Airport
SKSF,Santa Fé de Antioquía Airport
SKSG,San Gil Airport
SKSI,Santiago I Airport
SKSJ,Jorge E. Gonzalez Torres Airport
SKSL,Santa Rosalia Airport
SKSM,Simón Bolívar International Airport
SKSO,Alberto Lleras Camargo Airport
SKSP,Gustavo Rojas Pinilla International Airport
SKSR,San Marcos Airport
SKSV,Eduardo Falla Solano Airport
SKTB,Tibú Airport
SKTD,Trinidad Airport
SKTI,Tolemaida Air Base
SKTJ,Tunja Airport
SKTL,Golfo de Morrosquillo Airport
SKTM,Gustavo Vargas Airport
SKTQ,Tres Esquinas Air Base
SKTU,Gonzalo Mejía Airport
SKUA,Marandúa Air Base
SKUC,Santiago Perez Airport
SKUI,El Caraño Airport
SKUL,Heriberto Gíl Martínez Airport
SKUR,Urrao Airport
SKVG,Villa Garzón Airport
SKVL,Velásquez Airport
SKVN,Villanueva Airport
SKVP,Alfonso López Pumarejo Airport
SKVV,Vanguardia Airport
SKYA,Yaguara Airport
SKYP,El Yopal Airport
SL-0001,Mammy Yoko Heliport
SL-0002,RSLAF Cockerill Barracks Heliport
SL-0003,UN Aviation Heliport
SLAB,Abapó Airport
SLAG,Monteagudo Airport
SLAL,Alcantarí Airport
SLAM,Arampampa Airport
SLAN,Angora Airport
SLAP,Apolo Airport
SLAQ,Aiquile Airport
SLAS,Ascención De Guarayos Airport
SLBB,Bulo Bulo Airport
SLBF,Blanca Flor Airport
SLBH,Buena Hora Airport
SLBJ,Bermejo Airport
SLBN,Bella Unión Airport
SLBR,Buen Retiro Itenez Airport
SLBS,Bella Vista Itenez Airport
SLBT,Buen Retiro Ballivian Airport
SLBV,Villa Vista Montano Airport
SLCA,Camiri Airport
SLCB,Jorge Wilsterman International Airport
SLCC,Copacabana Airport
SLCD,Cañada Airport
SLCE,Cabezas Airport
SLCG,Charagua Airport
SLCH,Chimore Airport
SLCI,Caigua Airport
SLCL,Collpani Airport
SLCM,Camacho Airport
SLCN,Charaña Airport
SLCO,Capitán Aníbal Arab Airport
SLCP,Concepción Airport
SLCR,Comarapa Airport
SLCS,Cerdas Airport
SLCT,"Choreti, Bolivia, South America Airport"
SLCU,Culpina Airport
SLCV,Cavinas Airport
SLCX,Chive Airport
SLCY,Collpa Airport
SLDA,Caranda Airport
SLDL,Dalmacia Airport
SLDN,El Desengano Airport
SLEA,El Cocal Airport
SLEC,El Cairo Airport
SLEE,El Escondido Airport
SLEF,El Triunfo Airport
SLEH,El Rancho Airport
SLEI,Espino Airport
SLEK,El Condor Airport
SLEO,El Paraiso Airport
SLEP,El Peru Airport
SLER,Cerrillos Airport
SLES,Estalsa Airport
SLET,El Trompillo Airport
SLEV,El Salvador Airport
SLEZ,La Esperanza Airport
SLFA,Fatima Airport
SLFL,Florida Airport
SLFO,Flor De Oro Airport
SLFR,Florencia Airport
SLGP,Guirapembi Airport
SLGQ,Chiquitos Airport
SLGY,Capitán de Av. Emilio Beltrán Airport
SLHA,Cachascani Airport
SLHC,Huacareta Airport
SLHJ,Huacaraje Airport
SLHS,Chacobos Airport
SLHT,Transierra Helipuerto
SLIG,Inglaterra Airport
SLIN,Santa Catalina Airport
SLIP,Samaipata Airport
SLIR,Ibori Airport
SLIT,Itaguazurenda Airport
SLIX,Ixiamas Airport
SLIY,Intiraymi Airport
SLIZ,Izozog Airport
SLJ,Solomon Airport
SLJA,Jatata Airport
SLJE,San José De Chiquitos Airport
SLJN,San Juan Estancias Airport
SLJO,San Joaquín Airport
SLJS,Josuani Airport
SLJV,San Javier Airport
SLLB,Las Brizas Airport
SLLH,Lago Huachi Airport
SLLI,La India Airport
SLLJ,Laja Airport
SLLL,Laguna Loa Airport
SLLP,El Alto International Airport
SLLQ,Copaquilla Airport
SLLS,Lagunillas Airport
SLLZ,San Lorenzo Airport
SLMB,Mangabalito Airport
SLMD,Madidi Airport
SLME,Mandeyepecua Airport
SLMG,Magdalena Airport
SLMM,Mora Airport
SLMN,Manuripi Airport
SLMX,Monos Araña Airport
SLMZ,Mizque Airport
SLNL,Cañada Larga Airport
SLNO,Nuevo Mundo Airport
SLNV,Nieve Airport
SLOR,Juan Mendoza Airport
SLPA,Palmar Airport
SLPF,Piso Firme Airport
SLPG,Progreso Airport
SLPI,Pitai Airport
SLPL,Padilla Airport
SLPM,Palmira Airport
SLPN,Porvenir Norte Airport
